utteranceID,Group,Start,End,CPS_CONST_SharesU_Situation,CPS_CONST_SharesU_CorrectSolutions,CPS_CONST_SharesU_IncorrectSolutions,CPS_CONST_EstablishesCG_Confirms,CPS_CONST_EstablishesCG_Interrupts,CPS_NEG_Responds_Reasons,CPS_NEG_Responds_QuestionsOthers,CPS_NEG_Responds_Responds,CPS_NEG_MonitorsE_Results,CPS_NEG_MonitorsE_Strategizes,CPS_NEG_MonitorsE_Save,CPS_NEG_MonitorsE_GivingUp,CPS_MAINTAIN_Initiative_Suggestions,CPS_MAINTAIN_Initiative_Compliments,CPS_MAINTAIN_Initiative_Criticizes,CPS_MAINTAIN_FulfillsR_Support,CPS_MAINTAIN_FulfillsR_Apologizes,CPS_MAINTAIN_FulfillsR_InitiatesOffTopic,CPS_MAINTAIN_FulfillsR_JoinsOffTopic
Group_07_82,Group_07,279.04,281.05,,,,1,,,,,,,,,,,,,1,,
Group_07_83,Group_07,281.26,284.54,,,,,,,,,,,,,,,,,,,
Group_07_84,Group_07,281.33,282.84,,,,1,,,,,,,,,,,,,,,
Group_07_85,Group_07,284.59,285.17,,,,1,,,,,,,,,,,,,,,
Group_07_86,Group_07,285.41,285.67,,,,,,,,1,,,,,,,,,,,
Group_07_87,Group_07,297.75,298.75,,,,,,,,,,,,,,,,,,,
Group_07_88,Group_07,300.75,304,,,1,,,,,,,,,,,,,,,,
Group_07_89,Group_07,303.75,307.32,,1,,,1,,,,,,,,,,,,,,
Group_07_90,Group_07,313.42,316.42,,,,,1,,,,1,,,,,,,,,,
Group_07_91,Group_07,316.67,318.92,1,,,,,,,,,,,,,,,,,,
Group_07_92,Group_07,321.25,322.25,,,,,,,,,,,,,,,,,,,
Group_07_93,Group_07,323.17,325.75,,,,,1,,,1,,,,,,,,,,,
Group_07_94,Group_07,323.5,324.56,1,,,,,,,,,,,,,,,,,,
Group_07_95,Group_07,326.75,328.5,1,,,,,,,,,,,,,,,,,,
Group_07_96,Group_07,328.84,334.82,1,,,,,,,,,,,,,,,,,,
Group_07_97,Group_07,333.07,333.33,,,,,,,,,,,,,,,,,,,
Group_07_98,Group_07,340.08,341.85,,,,,,,,,,,,,,,,,,,
Group_07_99,Group_07,342.16,344.42,,,,,1,,,,,,,,,,,1,,,
Group_07_100,Group_07,347.25,347.5,,,,1,,,,,,,,,,,,,,,
Group_07_101,Group_07,347.42,350,,,,1,1,,,,,,,,,,,,,,
Group_07_102,Group_07,351.75,353.25,,,,,,,,1,,,,,,,,,,,
Group_07_103,Group_07,356,357.58,,,,1,,,,,,,,,,,,,,,
Group_07_104,Group_07,358.33,363.17,,,,,,,,1,,,,,,,,,,,
Group_07_105,Group_07,360.42,362.57,,,,,1,,,1,,,,,,,,,,,
Group_07_106,Group_07,361.42,361.92,,,,1,1,,,,,,,,,,,,,,
Group_07_107,Group_07,363.42,369.92,,,,1,,,,,,,,,,,,,,,
Group_07_108,Group_07,371.42,372.67,,,,,,,,,,,,,,,,,,,
Group_07_109,Group_07,372.58,375.42,,,,1,,,,,,,,,,,,,,,
Group_07_110,Group_07,378.21,381.52,,,,1,,,,,,,,,,,,,,,
Group_07_111,Group_07,380,385.92,,,,1,1,,,,,,,,,,,,,,
Group_07_112,Group_07,381.25,383.56,1,,,,1,,1,,,,,,,,,,,,
Group_07_113,Group_07,387.15,389.14,,,,1,,,,,,,,,,,,,,,
Group_07_114,Group_07,388.65,393.42,,,,,,,,,,,,,,,,,,,
Group_07_115,Group_07,394,395.75,,,,,,,,,,,,,,,,,,,
Group_07_116,Group_07,394.03,397.25,,,,,,,,,,,,,,,,1,,,
Group_07_117,Group_07,396.5,399,1,,,,1,,,,,,,,,,,,,,
Group_07_118,Group_07,399.25,399.75,,,,,,,,,,,,,,,,,,,
Group_07_119,Group_07,403.33,406.84,,1,,,,1,,,,,,,,,,,,,
Group_07_120,Group_07,408.33,411.34,,,,,,1,,,,,,,,,,1,,,
Group_07_121,Group_07,419.25,425.75,,,,,,,,,,,,,,,,,1,,
Group_07_122,Group_07,422,425.44,,,,1,,,,,,,,,,,,,,,
Group_07_123,Group_07,429,432,,,,,,1,,,1,,,,,,,,,,
Group_07_124,Group_07,431.52,432.33,,,,,1,,,,1,,,,,,,,,,
Group_07_125,Group_07,433.33,435.05,,,,,,,,,,,,,,,,,,,
Group_07_126,Group_07,436.02,436.17,,,,,,,,1,,,,,,,,,,,
Group_07_127,Group_07,438.41,441.62,1,,,,,,,,,,,,,,,,,,
Group_07_128,Group_07,441.41,444.42,,1,,1,1,,,,,,,,,,,,,,
Group_07_129,Group_07,445.5,448.5,,,,,1,,,,,,,,,,,,,,
Group_07_130,Group_07,445.67,449.42,,,,,1,,,,1,,,,,,,,,,
Group_07_131,Group_07,450.5,452.75,,,,,,,,,,,,,,,,1,,,
Group_07_132,Group_07,452.33,452.84,,,,,1,,,,,,,,,,,,,,
Group_07_133,Group_07,457.21,458.84,,,,,,,,,1,,,,,,,,,,
Group_07_134,Group_07,457.83,459.81,,,,,,,,,,,,,,,,,,,
Group_07_135,Group_07,461.12,462.14,,,,,,,,1,,,,,,,,,,,
Group_07_136,Group_07,469.42,476.25,1,,,,,,,,,,,,,,,,,,
Group_07_137,Group_07,470.13,477,1,,,1,1,,,,,,,,,,,,,,
Group_07_138,Group_07,478.31,478.37,,,,,,,,,,,,,,,,,,,
Group_07_139,Group_07,479.57,482.33,1,,,,,,,,,,,,,,,,,,
Group_07_140,Group_07,489.67,489.92,,,,,,,,,,,,,,,,,,,
Group_07_141,Group_07,491.91,492.67,,,,1,,,,,,,,,,,,,,,
Group_07_142,Group_07,494.42,496.14,,,,1,,,,,,,,,,,,,,,
Group_07_143,Group_07,497.71,498,,,,,,,,,,,,,,,,,,,
Group_07_144,Group_07,500.25,500.75,,,,,,,,,,,,,,,,,,,
Group_07_145,Group_07,513.63,517.17,,,,,,,,,,,,,,,,,,,
Group_07_146,Group_07,517.67,520.41,,,,,,,,,,,,,,,,,,,
Group_07_147,Group_07,520.91,521.42,,,,,,,,,,,,,,,,,,,
Group_07_148,Group_07,523.66,524.75,,,,,,,,,,,,,,,,,,,
Group_07_149,Group_07,525.95,526,,,,,,,,,,,,,,,,,,,
Group_07_150,Group_07,528,529,,1,,,,,,,,,,,,,,,,,
Group_07_151,Group_07,530,533.5,,1,,,,,,,,,,,,,,,,,
Group_07_152,Group_07,534.15,537.66,,,,,,1,,,,,,,,,,1,,,
Group_07_153,Group_07,537.92,539.61,,,,,,,,1,,,,,,,,,,,
Group_07_154,Group_07,538.42,538.92,,,,,,,,1,,,,,,,,,,,
Group_07_155,Group_07,543,543.25,,,,,,,,,,,,,,,,,,,
Group_07_156,Group_07,543.21,546,,1,,,,1,,,,,,,,,,,,,
Group_07_157,Group_07,546.75,549.5,,,,,,,,,,,,,,,,1,,,
Group_07_158,Group_07,558.08,561.25,,,,1,,,,,,,,,,,,,,,
Group_07_159,Group_07,561.66,561.71,,,,,,,,,,,,,,,,,,,
Group_07_160,Group_07,593.42,600.5,,,,,,,,,,,,,,1,,,,,
Group_07_161,Group_07,594.91,610.14,,,,,1,,,,,,,,1,,,,,,
Group_07_162,Group_07,600.75,602.82,,,,,,,,,,,,,,,,1,,,
Group_07_163,Group_07,610.42,611.66,,,,,,,,,,,,,,,,,,,
Group_07_164,Group_07,611.32,613.92,,,,,,,,,,,,,,,,1,,,
Group_07_165,Group_07,615.38,618.67,1,,,,,,,,,,,,,,,,,,
Group_07_166,Group_07,619.92,620.62,,,,,,,,1,,,,,,,,,,,
Group_07_167,Group_07,621,630.5,,,,,,,,,,,,,,,,1,,,
Group_07_168,Group_07,622,624,,,,1,,,,,,,,,,,,,,,
Group_07_169,Group_07,644.41,646.5,,,,1,,,,,,,,,,,,,,,
Group_07_170,Group_07,646.08,646.66,,,,,,,,1,,,,,,,,,,,
Group_07_171,Group_07,666.16,668.75,,,,,,,,,1,,,,,,,,,,
Group_07_172,Group_07,670.25,674.75,,,,,,,,,1,,,,,,,,,,
Group_07_173,Group_07,675.52,676.09,,,,1,,,,,,,,,,,,,,,
Group_07_174,Group_07,676.58,679.09,,,,,,,,,1,,,,,,,,,,
Group_07_175,Group_07,679.11,683.56,,,,,,,,,,,,,,,,1,,,
Group_07_176,Group_07,685.01,687.84,,,,,,1,,,,,,,,,,,,,
Group_07_177,Group_07,687.11,689.92,,,,,,,,,,,,,,,,1,,,
Group_07_178,Group_07,691.15,692.13,,,,,,,,,,,,,,,,1,,,
Group_07_179,Group_07,691.92,692.44,,,,,,,,,,,,,,,,,,,
Group_07_180,Group_07,694.66,698.12,,,,,,,,,,,,,,1,,1,,,
Group_07_181,Group_07,706.84,708.33,,,,,,,,,1,,,,,,,,,,
Group_07_182,Group_07,709.41,712.66,,,,1,,,,,,,,,,,,,,,
Group_07_183,Group_07,714.94,717.25,,,,,,,,,1,,,,,,,,,,
Group_07_184,Group_07,716.66,717.42,,,,1,,,,,,,,,,,,,,,
Group_07_185,Group_07,719,722.66,,,,1,,,,,,,,,,,,,,,
Group_07_186,Group_07,722.25,723.75,,,,,,,,1,,,,,,,,,,,
Group_07_187,Group_07,726.5,729,,,,,,,,1,,,,,,,,,,,
Group_07_188,Group_07,731.83,740.16,,,,1,,,,,,,,,1,,,,,,
Group_07_189,Group_07,733.03,741.16,,,,,,,,,1,,,,,,,,,,
Group_07_190,Group_07,741.92,743.75,,,,1,,,,,,,,,,,,,,,
Group_07_191,Group_07,742.42,744.13,,,,,,,,,,,,,,,,,,,
Group_07_192,Group_07,747.25,748,,,,,,,,,,,,,,,,,,,
Group_07_193,Group_07,750.5,752.5,,,,,,,,,1,,,,,,,,,,
Group_07_194,Group_07,752.75,758.83,,,,,,,,,,,,,,,,,,,
Group_07_195,Group_07,758.08,760.84,,,,,1,,,,,,,,,1,,,,,
Group_07_196,Group_07,766.16,767.42,,,,,,,,,,,,,,,,,,,
Group_07_197,Group_07,767.66,768.16,,,,,,,,,,,,,,,,,,,
Group_07_198,Group_07,773.25,774.5,,,,,,,,,1,,,,,,,1,,,
Group_07_199,Group_07,775,778.75,,,,,,,,,,,,,,,,,,,
Group_07_200,Group_07,783.81,787.81,,,,,,,,,,,,,,,,1,1,,
Group_07_201,Group_07,793.25,793.43,,,,,,,,,,,,,,,,,,,
Group_07_202,Group_07,802.57,803.59,,,,,,,,,,,,,,,,,,,
Group_07_203,Group_07,805.09,817.33,,,,,1,,1,,,,,,,,,,,,
Group_07_204,Group_07,806.59,812.33,,,,,1,,1,,,,,,,,,,,,
Group_07_205,Group_07,817.67,821.16,,,,,,,,,1,,,,,,,,,,
Group_07_206,Group_07,821.5,822,,,,,,,,,,,,,,,,,,,
Group_07_207,Group_07,824.5,829.84,,,,,,,,,,,,,1,,,1,,,
Group_07_208,Group_07,829.05,832,,,,,,,,1,,,,,,,,,,,
Group_07_209,Group_07,838.09,839.33,,,,,,,,,1,,,,,,,,,,
Group_07_210,Group_07,839.42,839.92,,,,,,,,,,,,,,,,,,,
Group_07_211,Group_07,841.66,841.91,,,,,,,,,,,,,1,,,,,,
Group_07_212,Group_07,843.87,846.41,,,,,,,,,,,,,1,,,,,,
Group_07_213,Group_07,847.39,853.16,,,1,,,,,,,,,,,,,,,,
Group_07_214,Group_07,854.21,854.42,,,,,,,,,,,,,,,,,,,
Group_07_215,Group_07,854.33,856.58,,,1,,,,,,,,,,,,,,,,
Group_07_216,Group_07,856.61,857.58,,,,,,,,,,,,,,,,,,,
Group_07_217,Group_07,866.83,869.15,,,,1,,,,,,,,,1,,,,,,
Group_07_218,Group_07,869.42,873.5,,,,,,,,1,,,,,,,,,,,
Group_07_219,Group_07,869.66,871,,,,,,,,,,,,,,,,,,,
Group_07_220,Group_07,874.25,880.54,,,,,,,,,1,,,,,,,,,,
Group_07_221,Group_07,883.09,884.83,,,1,,,,,,,,,,1,,,,,,
Group_07_222,Group_07,886.33,890.09,,,,,,,,,,,,,,,,,,,
Group_07_223,Group_07,891.16,892.56,,,,,,,,1,,,,,,,,,,,
Group_07_224,Group_07,897.25,899.02,,,,,,,,,1,,,,,,,,,,
Group_07_225,Group_07,901.25,904.75,,,,,,,,,,,,,,,,1,,,
Group_07_226,Group_07,905.33,907.58,,,1,1,1,,,,,,,,,,,,,,
Group_07_227,Group_07,909.33,910.09,,,,,,,,,,,,,,,,,,,
Group_07_228,Group_07,912.33,913.66,,,,,,,,,,,,,,,,,1,,
Group_07_229,Group_07,914.41,925.16,,,,,,,,,,,,,,,,1,,,
Group_07_230,Group_07,927.09,927.75,,,,,,,,,,,,,,,,,,,
Group_07_231,Group_07,933.5,939.33,,,,,,,,,,,,,,,,,,,
Group_07_232,Group_07,939.91,942.58,,,,,,,1,,,,,,,,,,,,
Group_07_233,Group_07,942.09,942.15,,,,,,,,,,,,,,,,,,,
Group_07_234,Group_07,943.68,948.66,,,,,,1,,,,,,,,,,1,,,
Group_07_235,Group_07,949,949.27,,,,,,,,,,,,,,,,,,,
Group_07_236,Group_07,950.94,952.93,,,,,,,,,1,,,,,,,,,,
Group_07_237,Group_07,955,956.33,,,,,,,,,,,,,,,,,,,
Group_07_238,Group_07,958.09,977.5,,,,,,,,,,,,,1,,,,,,
Group_07_239,Group_07,968.16,981.5,,,,1,,,,,,,,,,,,,,,
Group_07_240,Group_07,969.16,971.5,,,,,,,,1,,,,,,,,,,,
Group_07_241,Group_07,980.85,984.61,,,,1,,,,,,,,,,,,,,,
Group_07_242,Group_07,986.58,990.18,,,,,,,,,,,,,,,,,,,
Group_07_243,Group_07,988.01,988.23,,,,,,,,,,,,,,,,,,,
Group_07_244,Group_07,995.5,997.54,,,,,,,,,1,,,,1,,,,,,
Group_07_245,Group_07,999,1006.09,,,,,,,,,,,,,,,,1,,,
Group_07_246,Group_07,1004.28,1006.54,,,,,1,,,1,,,,,,,,,,,
Group_07_247,Group_07,1013.71,1015.18,,,,,,,,,,,,,,1,,,,,
Group_07_248,Group_07,1014.45,1017.72,,,,,1,,,,1,,,,,,,,,,
Group_07_249,Group_07,1019.49,1020.47,,,,,,,,,1,,,,,,,,,,
Group_07_250,Group_07,1023.78,1032.59,,,,,,1,,,,,,,,,,1,,,
Group_07_251,Group_07,1026.36,1032.25,,,,,1,,,,,,,,,,,,,,
Group_07_252,Group_07,1035.92,1040.61,,,,,,,,,,,,,,,,1,,,
Group_07_253,Group_07,1041.46,1043.14,,,,,,,,,1,,,,,,,,,,
Group_07_254,Group_07,1045.66,1047.71,,,,,,,,,1,,,,,,,,,,
Group_07_255,Group_07,1048.48,1055.37,,,,,,,,,1,,,,,,,,,,
Group_07_256,Group_07,1055.79,1057.98,,,,,,,,,1,,,,,,,,,,
Group_07_257,Group_07,1057.33,1062.09,,,,,1,,,,1,,,,,,,,,,
Group_07_258,Group_07,1062.11,1070.82,,,,1,1,,,,,,,,,1,,1,,,
Group_07_259,Group_07,1063.59,1067.21,,,,,,,,,,,,,,,,,,,
Group_07_260,Group_07,1068.42,1068.59,,,,,,,,,,,,,,,,,,,
Group_07_261,Group_07,1072.52,1076.53,,,,,,,,,,,,,,,,1,,,
Group_07_262,Group_07,1087.23,1091.23,,,,,,,,,,,,,,,,1,,,
Group_07_263,Group_07,1089.95,1091.73,,,,,,,,,,,,,,,,1,,,
Group_07_264,Group_07,1095.27,1095.59,,,,,,,,,,,,,,,,,,,
Group_07_265,Group_07,1098,1099.59,,,,,,,,,1,,,,,,,,,,
Group_07_266,Group_07,1106.1,1106.79,,,,,,,,,,,,,,,,,,,
Group_07_267,Group_07,1111.67,1118.21,,,,,,,,,1,,,,,,,,,,
Group_07_268,Group_07,1113.54,1115.94,,,,,,,,,,,,,1,,,,,,
Group_07_269,Group_07,1118.73,1119.82,,,,1,,,,,,,,,,,,,,,
Group_07_270,Group_07,1119.42,1122.47,,,,,1,1,,,,,,,,,,,,,
Group_07_271,Group_07,1119.71,1120.26,,,,,1,,,,,,,,,,,,,,
Group_07_272,Group_07,1123.98,1127.97,,,,,,,,,1,,,,,,,,,,
Group_07_273,Group_07,1128.34,1132.67,,,,1,1,,,,,,,,,,,,,,
Group_07_274,Group_07,1129.68,1135.99,,,,,1,,,,1,,,,,,,,,,
Group_07_275,Group_07,1131.03,1131.62,,,,,1,,,,,,,,,,,,,,
Group_07_276,Group_07,1140.04,1144.92,,,,,,,,,,,,,,1,,,,,
Group_07_277,Group_07,1140.61,1147.87,,,,,,,,,,,,,,,,,,,
Group_07_278,Group_07,1144.46,1147.61,,,,,1,,,,,,,,1, ,,,,,
Group_07_279,Group_07,1148,1155.31,,,,,1,,,,,,,,,,,1,,,
Group_07_280,Group_07,1152.23,1157.11,,,,,,,,,,,,,,,,,,,
Group_07_281,Group_07,1155.61,1159.24,,,,,1,,,,,,,,1,,,,,,
Group_07_282,Group_07,1160.67,1163.89,,,,,,,,,,,,,,,,1,,,
Group_07_283,Group_07,1162.23,1162.53,,,,,,,,1,,,,,,,,,,,
Group_07_284,Group_07,1167.34,1170.23,,,,,,,,,,,,,,,,1,,,
Group_07_285,Group_07,1174.79,1176.27,,,,,,,,,,,,,,,,1,,,
Group_07_286,Group_07,1177.63,1178.59,,,,,,,,,,,,,,,,1,,,
Group_07_287,Group_07,1178.85,1181.37,,,,,,,,,,,,,,,,1,,,
Group_07_288,Group_07,1179.89,1181.61,,,,,1,,,,,,,,,,,1,,,
Group_07_289,Group_07,1183.59,1184.16,,,,,,,,,,,,,,,,1,,,
Group_07_290,Group_07,1198.72,1200.71,,,,,,,,,1,,,,,,,,,,
Group_07_291,Group_07,1197,1200.93,,,,1,,,,,,,,,,,,,,,
Group_07_292,Group_07,1208.39,1208.79,,,,1,,,,,,,,,,,,,,,
Group_07_293,Group_07,1209.67,1209.91,,,,,,,,1,,,,,,,,,,,
Group_07_294,Group_07,1213.97,1214.23,,,,,,,,,,,,,1,,,,,,
Group_07_295,Group_07,1216.73,1219.23,,,,1,,,,,,,,,,,,,,,
Group_07_296,Group_07,1219.43,1220.71,,,,,,,,1,,,,,,,,,,,
Group_07_297,Group_07,1223.56,1227,,,,,,,,,,,,,,,,,,,
Group_07_298,Group_07,1232.92,1235.53,,,,,,,,,,,,,,,,1,,,
Group_07_299,Group_07,1235.71,1237.25,,,,,,,,,,,,,,,,,,,
Group_07_300,Group_07,1239.72,1248.21,,,,,,,,,,,,,,,,1,,,
Group_07_301,Group_07,1241.75,1244.45,,,,1,,,,,,,,,,,,,,,
Group_07_302,Group_07,1249.32,1252.34,,,,,,,,1,,,,,,,,,,,
Group_07_303,Group_07,1258.13,1259,,,,,,,,,,,,,,,,,,,
Group_07_304,Group_07,1261.61,1263.72,,,,,,,,,1,,,,,,,,,,
Group_07_305,Group_07,1264.51,1264.73,,,,,,,,1,,,,,,,,,,,
Group_07_306,Group_07,1266.82,1268.98,,,,,,,,,,,,,1,,,,,,
Group_07_307,Group_07,1269.01,1271.74,,,,,,,,1,,,,,,,,,,,
Group_07_308,Group_07,1274.5,1276.66,,,1,,,,,,,,,,,,,,,,
Group_07_309,Group_07,1277,1279,,,,,1,,,,,,,,,1,,,,,
Group_07_310,Group_07,1279.12,1281.09,,,,1,,,,,,,,,,,,,,,
Group_07_311,Group_07,1281.59,1283.87,,,,,,,,1,,,,,,,,,,,
Group_07_312,Group_07,1285.81,1289.11,,,,,,,,,,,,,,,,,,,
Group_07_313,Group_07,1289.18,1299.25,,,,,1,,,,,,,,,,,1,,,
Group_07_314,Group_07,1290.48,1291.74,,,,,,,,,,,,,,,,,,,
Group_07_315,Group_07,1293.27,1300.84,,,,,1,,,,,,,,,,,1,,,
Group_07_316,Group_07,1301.59,1303.87,,,,1,,,,,,,,,,,,,,,
Group_07_317,Group_07,1304,1305.28,,,,,,,,1,,,,,,,,,,,
Group_07_318,Group_07,1309.99,1317.76,,,,,,,1,,1,,,,,,,,,,
Group_07_319,Group_07,1314.99,1315.43,,,,,,,,1,,,,,,,,,,,
Group_07_320,Group_07,1318,1319.74,,,,,,,,,,,,,,,,,,,
Group_07_321,Group_07,1319.58,1325.28,,,,,,,,,,,,,,,,1,,,
Group_07_322,Group_07,1326,1330.56,,,,,,,,,,,,,,,,1,,,
Group_07_323,Group_07,1329.28,1333.31,,,,,1,,,,,,,,,,,1,,,
Group_07_324,Group_07,1335.26,1338.84,,,,,,,,,,,,,,,,1,,,
Group_07_325,Group_07,1343.02,1346,,,,,,,,,,,,,1,,,,,,
Group_07_326,Group_07,1344.97,1345.52,,,,,,,,,1,,,,,,,,,,
Group_07_327,Group_07,1353.59,1354.31,,,,,,,,,1,,,,,,,,,,
Group_07_328,Group_07,1354.85,1355.09,,,,,,,,,,,,,,,,,,,
Group_07_329,Group_07,1358.34,1360.59,,,,,,,,,,,,,,,,,,,
Group_07_330,Group_07,1362.34,1365.94,,,,,,,,,1,,,,,,,,,,
Group_07_331,Group_07,1365.93,1370.95,,,,,,,,,,,,,,,,1,,,
Group_07_332,Group_07,1371.5,1374.67,,,,,,,,,,,,,,,,1,,,
Group_07_333,Group_07,1378.36,1381.36,,,,,,,,,1,,,,,,,,,,
Group_07_334,Group_07,1379.86,1380.61,,,,1,,,,,,,,,,,,,,,
Group_07_335,Group_07,1381.62,1382.93,,,,,,,,,,,,,,,,,,,
Group_07_336,Group_07,1383.63,1386.13,,,,1,,,,,,,,,,,,,,,
Group_07_337,Group_07,1385.92,1387.17,,,,,,,,1,,,,,,,,,,,
Group_07_338,Group_07,1389.97,1392.73,,,,,,,,,,,,,,,,,,,
Group_07_339,Group_07,1400.25,1400.5,,,,,,,,,1,,,,,,,,,,
Group_07_340,Group_07,1401,1402.34,,,,1,,,,,,,,,,,,,,,
Group_07_341,Group_07,1403.41,1404.14,,,,,,,,,,,,,,,,,,,
Group_07_342,Group_07,1406.12,1406.27,,,,,,,,,,,,,,,,,1,,
Group_07_343,Group_07,1423.47,1424.59,,,,,,,,,1,,,,,,,,,,
Group_07_344,Group_07,1425.25,1425.98,,,,,,,,,,,,,,,,,,,
Group_07_345,Group_07,1427.54,1429.63,,,,,,1,,,,,,,1,1,,,,,
Group_07_346,Group_07,1429.83,1431.84,,,,,,,,,,,,,,,,,,,
Group_07_347,Group_07,1431.34,1432.09,,,,,,,,,,,,,,,,,,,
Group_07_348,Group_07,1432.61,1434.41,,,,,1,,,1,,,,,,,,,,,
Group_07_349,Group_07,1435.59,1436.1,,,,,,,,,,,,,,,,,,,
Group_07_350,Group_07,1440.41,1442.09,,,,,,,,,,,,,,,,,,,
Group_07_351,Group_07,1444.42,1445.92,,,,,,,,,1,,,,,,,,,,
Group_07_352,Group_07,1450.86,1457.59,,,,,,,,,,,,,,,,1,,,
Group_07_353,Group_07,1458.12,1458.59,,,,,,,,1,,,,,,,,,,,
Group_07_354,Group_07,1460.61,1462.09,,,,,,,,,1,,,,,,,,,,
Group_07_355,Group_07,1462.68,1466.13,,,,,,,,,,,,,,,,1,,,
Group_07_356,Group_07,1469.83,1472.11,,,,,,,,,1,,,,,,,,,,
Group_07_357,Group_07,1471.26,1472,,,,1,,,,,,,,,,,,,,,
Group_07_358,Group_07,1473,1479.79,,,,,,1,1,,,,,,,,,1,,,
Group_07_359,Group_07,1477.57,1484.11,,,,,1,,1,,,,,,,,,,,,
Group_07_360,Group_07,1485.09,1490.38,,,,1,,,,,,,,,,,,,,,
Group_07_361,Group_07,1486.36,1494.38,,,,,1,,,,,,,,,,,,,,
Group_07_362,Group_07,1494.82,1507.39,,,,,,1,,,,,,,,,,,,,
Group_07_363,Group_07,1515.42,1516.13,,,,,,,,,1,,,,,,,,,,
Group_07_364,Group_07,1518.79,1521.31,,,,1,,,1,,,,,,,,,,,,
Group_07_365,Group_07,1521.53,1528.34,,,,,,,,,,,,,,,,,,,
Group_07_366,Group_07,1526.79,1527.28,,,,,,,,,1,,,,,,,,,,
Group_07_367,Group_07,1532.59,1535.07,,,,,,,,,,,,,1,,,,,,
Group_07_368,Group_07,1538.66,1542.09,,1,,,,,,,,,,,,,,,,,
Group_07_369,Group_07,1548.27,1555.57,,,,,,,,,,,,,,,,1,,,
Group_07_370,Group_07,1556,1572.98,,,,,1,,,,,,,,,1,,1,,,
Group_07_371,Group_07,1563.66,1570.52,,,,,1,,,,,,,,,,,1,,,
Group_07_372,Group_07,1572.67,1576.75,,,,1,1,,,,,,,,,,,,,,
Group_07_373,Group_07,1574.56,1577.75,,,,,1,,,,,,,,,,,1,,,
Group_07_374,Group_07,1577.27,1581.5,1,,,,,,,,,,,,,,,,,,
Group_07_375,Group_07,1579.34,1579.84,,,,1,,,,,,,,,,,,,,,
Group_07_376,Group_07,1582.84,1584.09,,,,1,,,,,,,,,,,,,,,
Group_07_377,Group_07,1584.58,1584.85,,,,,,,,1,,,,,,,,,,,
Group_07_378,Group_07,1585.92,1588.17,,,,,,,,,,,,,,,,1,,,
Group_07_379,Group_07,1587.92,1596,,,,,1,,,,,,,,,,,1,,,
Group_07_380,Group_07,1598.79,1598.84,,,,,,,,,,,,,,,,,,,
Group_07_381,Group_07,1606.09,1606.59,,,,,,,,,1,,,,,,,,,,
Group_07_382,Group_07,1608.09,1608.63,,,,,,,,,,,,,,,,,,,
Group_07_383,Group_07,1609.83,1614.19,,,,,,,,,,,,,,,,1,,,
Group_07_384,Group_07,1620.49,1621.46,,,,,,,,,1,,,,,,,,,,
Group_07_385,Group_07,1622.57,1625.59,,,,,,,,,,,,,1,,,,,,
Group_07_386,Group_07,1631.33,1631.83,,,,,,,,,1,,,,,,,,,,
Group_07_387,Group_07,1632.59,1633.09,,,,,,,,,,,,,1,,,,,,
Group_07_388,Group_07,1643.16,1643.61,,,,,,,,,1,,,,,,,,,,
Group_07_389,Group_07,1644.98,1645.71,,,,,,,,,,,,,1,,,,,,
Group_07_390,Group_07,1652.79,1653.59,,,,,,,,,1,,,,,,,,,,
Group_07_391,Group_07,1654,1659.84,,,,,,,,,,,,,,,,1,,,
Group_07_392,Group_07,1660.09,1664.33,,,,,,,,,1,,,,,,,,,,
Group_07_393,Group_07,1663.59,1666.66,,,,,,,,,,,,,,,,,,,
Group_07_394,Group_07,1667.92,1681,,,,1,1,,,,1,,,,,,,,,,
Group_07_395,Group_07,1670.56,1678.39,,,,,,,,,1,,,,,,,,,,
Group_07_396,Group_07,1681.59,1687.59,,,,1,,,,,,,,,,,,,,,
Group_07_397,Group_07,1683,1687.92,,,,,,,,1,,,,,,,,,,,
Group_07_398,Group_07,1688.46,1689.42,,,,1,,,,,,,,,,,,,,,
Group_07_399,Group_07,1690.96,1691.73,,,,1,,,,,,,,,,,,,,,
Group_07_400,Group_07,1692.19,1693.46,,,,,,,,1,,,,,,,,,,,
Group_07_401,Group_07,1694.49,1695.18,,,,1,,,,,,,,,,,,,,,
Group_07_402,Group_07,1695.95,1696.21,,,,,,,,1,,,,,,,,,,,
Group_07_403,Group_07,1698.58,1702,,,,,,1,,,,,,,,,,1,,,
Group_07_404,Group_07,1706,1707,,,,,,,,,,,,,,,,,,,
Group_07_405,Group_07,1721.29,1724.37,,,,,,,,,,,,,1,,,,,,
Group_07_406,Group_07,1723.75,1724,,,,,,,,1,,,,,,,,,,,
Group_07_407,Group_07,1727.28,1729,,,,1,,,,,,,,,,,,,,,
Group_07_408,Group_07,1732.09,1732.62,,,,,,,,,,,,,1,,,,,,
Group_07_409,Group_07,1733.33,1736.11,,,,,,,,,1,,,,,,,,,,
Group_07_410,Group_07,1734.64,1736.73,,,,1,,,,,,,,,,,,,,,
Group_07_411,Group_07,1737.48,1737.67,,,,,,,,1,,,,,,,,,,,
Group_07_412,Group_07,1737.87,1744.33,,,,1,1,,,,,,,,,,,,,,
Group_07_413,Group_07,1739.18,1743.67,,,,,,,,,1,,,,,,,,,,
Group_07_414,Group_07,1740.69,1741.19,,,,1,1,,,,,,,,,,,,,,
